SUZL|0,0,0,0,0|-89.6,-9.3,-5.0,-12.7,1.8
SWNM|4.9,4.3,10.8,25.6,-789.9|28.8,35.6,29.9,36.5,116.6
SWRJ|28.3,30.6,74.0,64.9,79.1|31.8,31.6,30.3,31.1,33.4
NMPW|8.7,24.8,56.2,-683.1,30.6|22.4,392.4,10.8,62.3,42.1
SYPH|36.2,37.8,42.7,42.2,73.9|27.5,34.0,21.7,28.1,30.5
SYBK|20.2,17.4,20.1,20.1,20.4|0,0,0,0,0
TAJGV|32.1,35.7,25.2,0,29.8|31.5,31.5,81.2,-7.7,45.9
TAKE|7.6,17.5,14.3,15.4,21.1|10.5,8.1,18.3,17.0,1.6
TBVF|15.0,13.7,13.1,10.7,8.5|30.0,30.0,32.7,30.9,33.6
TLNP|24.7,23.2,31.8,37.8,25.8|21.3,28.0,64.1,27.5,20.5
TANSL|-0.9,0,0,0,0|5.9,2.2,0.2,39.1,52.7
TTCH|30.4,63.6,-24.7,53.4,32.7|23.2,19.1,32.0,25.9,22.9
CCOFF|25.3,20.1,29.8,2.0,2.1|14.0,27.1,13.8,36.8,35.2
VSNL|-7.2,-13.7,126.5,0,-57.9|-9.1,-41.2,119.4,77.4,84.2
TTEX|63.2,73.1,38.8,33.6,28.2|30.1,24.6,35.6,34.2,34.5
TTEA|37.3,35.7,29.0,56.1,43.6|25.7,24.7,29.8,34.2,39.4
TINV|37.3,38.9,71.6,50.7,50.3|13.0,15.3,13.0,13.2,14.3
TELCO|9.4,6.4,4.6,0,1.5|-0.3,26.5,24.0,34.9,17.8
TTPW|-27.3,-319.4,-114.1,209.5,40.3|62.0,56.0,107.7,72.4,39.4
TTSP|16.3,14.4,15.2,16.8,49.9|32.5,32.2,32.5,32.7,26.1
TISCO|21.6,-11.0,27.0,-19.8,-25.4|66.2,99.2,45.3,101.1,65.4
HGTEL|0,0,0,0,0|0,0,0,0,0
TCS|47.0,30.9,32.7,77.9,21.8|24.4,22.2,23.9,24.2,23.0
TEMH|4.7,5.0,15.4,21.9,18.6|18.9,22.5,20.4,26.5,21.4
TEEL|9.6,10.1,14.2,14.2,22.8|16.3,18.3,16.1,11.0,4.1
TIIL|9.5,20.6,8.5,17.6,21.0|30.7,43.9,30.6,31.2,30.9
TXML|2.9,4.1,4.3,11.7,19.7|6.7,4.8,10.9,11.8,26.2
IHCL|0,-15.0,0,0,-49.0|81.4,81.3,95.2,96.9,84.3
MDCM|15.4,17.7,20.8,14.5,12.8|30.9,31.4,12.6,32.0,20.6
TRMX|20.7,26.1,29.1,39.8,26.0|34.3,36.8,43.6,46.4,37.7
TUMI|0,17.5,0,-29.9,31.8|54.7,28.2,18.1,-75.6,40.5
THOM|14.3,16.1,15.1,15.1,-36.7|30.3,34.6,32.8,34.3,35.2
TILL|10.1,10.0,19.6,46.5,15.2|34.8,33.2,35.9,47.2,32.3
TLKN|23.3,20.4,16.1,17.0,0|38.5,32.6,28.7,31.1,-44.3
TTECH|9.2,8.5,10.5,9.1,9.9|23.4,24.1,25.6,24.6,23.2
TMKN|0,157.9,28.8,98.3,25.2|27.8,27.1,30.6,31.9,34.0
TNPL|16.1,24.1,53.8,37.1,26.7|33.9,30.0,40.7,43.0,30.8
TWL|21.1,19.3,34.0,-89.8,-48.5|33.9,29.4,38.1,83.3,25.9
TITN|25.8,25.7,25.4,25.0,28.3|27.9,28.0,27.2,22.2,19.3
TORR|25.3,45.0,25.5,25.4,39.3|17.1,23.7,21.3,20.1,25.6
TRPWR|24.6,24.4,22.4,19.7,25.0|26.2,38.5,60.7,49.5,30.1
TRCP|13.0,12.2,10.5,13.2,13.9|33.1,30.9,31.2,27.7,28.5
THEL|0,15.6,14.0,12.7,13.9|32.5,30.0,31.3,33.5,27.3
TRENT|-46.9,-86.7,-125.4,25.7,100.3|-5.5,-161.5,495.6,83.3,40.4
TRFL|814.8,33.4,0,0,0|73.5,50.6,-4.0,-2.6,-15.8
TBZL|0,6.6,17.8,36.4,27.4|34.7,34.3,31.7,33.6,35.6
ABHI|39.8,0,0,4.8,25.9|25.8,26.0,39.2,25.7,29.8
TREN|23.2,-4.9,0,0,0|-18.8,-380.4,7.4,10.2,-0.1
TTKP|29.6,21.1,19.9,21.9,25.1|41.3,33.5,33.6,34.3,37.0
TKPR|15.0,14.9,20.8,27.7,27.4|30.6,28.1,27.6,31.3,30.0
TUBE|20.8,12.9,12.0,8.8,9.0|37.5,32.2,34.4,33.0,56.7
TULIP|4.6,10.1,7.6,0,0|11.6,28.0,24.6,24.7,5.8
TVTD|35.9,42.4,36.5,9.7,11.0|32.7,50.2,30.5,34.2,34.1
GBN|0,0,0,0,0|-32.8,-1.8,-42.5,19.2,-8.5
TVS|46.7,28.9,35.7,27.5,32.2|41.7,49.9,41.6,32.1,28.9
UPHT|15.2,20.1,41.9,25.4,42.9|35.2,35.1,31.7,31.0,35.3
UDBW|-0.4,-0.8,0,0,0|33.6,32.8,26.4,-0.1,-0.4
UCLF|-9.3,45.9,37.0,37.0,32.3|8.0,20.1,26.2,42.6,31.3
FXIN|17.1,7.8,5.7,9.1,9.0|15.5,17.5,16.3,22.0,7.9
CEMCO|9.1,9.2,11.2,11.8,11.4|28.3,30.5,22.6,29.6,28.1
UNCHM|38.0,38.0,36.0,42.8,24.1|25.0,24.3,22.5,25.1,5.9
UNBK|24.9,22.1,15.0,21.7,9.9|0,0,0,0,0
UNTE|4.6,0,0,0,0|31.7,43.4,30.9,27.7,9.3
UTBK|13.7,20.1,0,0,0|0,0,0,0,0
UDBS|14.6,10.8,0,10.2,10.3|38.4,35.1,-0.4,31.3,34.3
MCDL|17.4,-32.3,0,-2.2,0|42.9,212.4,-28.3,-6.5,54.1
UNFRA|1.7,7.7,7.0,1.4,0|33.9,34.5,31.9,24.4,-105.3
UNPS|20.8,14.3,17.9,18.7,16.5|16.9,20.8,17.4,17.2,16.6
USBN|22.2,0,58.0,0,0|31.4,42.1,20.5,50.4,12.4
UTMS|0,0,0,0,0|32.7,32.7,46.4,68.1,63.3
VGUARD|24.5,20.6,16.6,19.2,19.1|29.7,26.6,23.4,25.6,30.3
VMART|28.1,10.0,7.1,7.2,0|33.5,32.3,33.5,31.4,0
VTECH|20.1,21.6,20.6,18.8,19.7|32.8,34.1,33.7,32.6,33.9
VLIN|23.0,18.7,21.4,31.4,29.5|33.7,37.4,39.0,35.8,35.8
VAKRA|7.1,9.6,7.2,3.9,16.8|31.1,27.4,37.9,34.2,35.0
MHSP|5.4,19.9,10.5,9.6,15.6|23.3,28.3,30.4,26.9,28.4
VNSH|33.2,61.1,96.8,81.6,-4.9|1.0,6.0,-22.5,-1.0,-0.5
SESA|12.9,0.4,15.3,-7.8,-11.1|32.0,28.1,-8.8,11.8,6.4
WSHT|6.4,11.4,18.5,13.8,25.1|32.1,28.0,34.7,31.8,33.7
VSRM|5.9,6.2,5.5,0,0|12.2,7.4,8.8,6.9,-94.8
VDFN|2.1,8.9,-8.8,-1.1,-2.3|26.9,31.7,719.0,-16.7,27.9
VBANK|22.6,21.3,21.2,41.3,29.3|0,0,0,0,0
VNOR|18.0,18.0,17.2,15.6,15.7|32.8,33.1,33.0,33.3,29.5
VIPI|22.3,33.4,44.8,41.7,60.7|14.0,29.5,30.5,34.6,30.9
VINFY|0,0,0,0,0|36.4,34.7,27.7,1.5,23.7
VAMP|30.4,46.4,38.7,35.8,28.9|31.3,28.5,23.2,14.9,25.8
VOLT|32.7,25.5,24.9,19.4,22.3|15.4,27.2,29.6,27.3,31.3
VST|70.4,76.4,72.0,71.0,70.6|32.4,31.4,33.0,33.5,32.4
VSTT|15.6,16.0,15.6,18.6,17.5|31.9,30.2,32.0,30.9,32.6
WABCO|7.4,6.2,7.3,8.1,7.9|33.4,29.1,29.3,27.1,31.7
WLCH|29.8,31.4,-4.0,-12.3,0|24.5,21.5,-3.2,14.5,-5.3
WSGJ|6.5,4.8,-18.7,17.9,19.1|31.5,39.3,23.7,30.6,7.7
WLSP|0,17.8,32.7,18.7,10.2|23.4,24.3,19.2,27.7,31.1
WNDT|29.8,25.6,23.4,25.6,14.7|34.1,31.6,31.6,30.4,19.5
WSCS|22.9,13.9,-3.7,36.5,99.6|32.9,3.2,-84.5,10.0,52.5
WHEEL|28.7,25.1,34.7,36.5,27.1|36.6,28.5,26.9,24.8,29.0
WHRP|0,0,0,0,0|31.8,28.7,29.4,30.0,32.1
WMPL|14.1,14.8,15.8,17.0,16.6|24.5,30.4,29.0,26.8,27.2
WPRO|28.0,28.0,24.8,34.2,16.5|18.7,21.4,21.0,22.4,21.8
WOCK|0,3.4,13.1,54.4,0|22.3,14.5,5.7,28.3,7.1
WYLD|74.1,77.0,30.2,28.3,29.7|29.9,28.0,29.6,29.3,32.6
YES|14.5,16.5,17.9,18.8,16.6|0,0,0,0,0
ZNDU|0,0,0,0,0|46.2,-12.3,-5.2,36.3,22.4
ZEE|24.4,26.5,21.5,22.1,21.0|28.5,31.7,32.5,30.5,34.9
ZNEWS|0,0,0,0,-102.1|26.7,38.5,32.3,22.3,-8.8
ZINF|4.9,65.0,0,0,0|10.9,0.7,158.1,-0.2,-0.2
FUJI|19.1,20.0,18.4,18.4,17.3|32.9,33.0,30.1,27.7,27.3
ZFSG|19.5,28.3,45.0,25.5,44.7|37.5,47.7,68.6,16.8,33.0
ZUAR|5.4,-2.7,37.1,-245.3,-11.2|30.9,-9.4,95.7,77.1,-57.3
CRNU|26.3,28.9,24.1,24.3,21.5|33.6,16.6,8.1,5.1,7.1
ZYLOG|5.9,9.8,9.1,8.0,0|12.4,21.8,29.5,35.4,96.4
