TAJGV|8.6,2.5,1.4,-0.6,2.4|0.4,0.5,0.5,0.8,0.7
TAKE|8.9,27.5,25.0,18.9,12.3|0.1,0.5,0.4,0.2,0.1
TBVF|12.8,15.3,14.4,15.2,16.6|0.7,0.8,0.6,0.6,1.0
TLNP|15.7,16.3,11.2,8.8,14.1|1.2,0.9,0.9,0.6,0.6
TANSL|-14.5,-22.8,-24.0,-3.3,0.4|0,0,0,0,0
TTCH|13.2,6.2,-18.5,10.7,12.4|0.9,0.9,1.2,1.0,1.1
CCOFF|16.9,15.8,18.7,11.8,15.1|1.5,1.3,1.2,1.1,0.9
VSNL|-34.8,-43.7,12.7,0.4,50.7|4.1,6.5,12.2,23.7,-24.0
TTEX|18.0,10.9,30.7,36.0,40.1|0,0,0,0,0
TTEA|7.8,7.7,8.2,4.5,5.7|0.2,0.1,0.2,0.2,0.1
TINV|12.7,12.1,8.4,8.5,8.7|0,0,0,0,0
TELCO|41.3,26.3,21.3,24.9,13.6|0.9,0.9,0.7,1.0,0.6
TTPW|-9.8,-0.8,-2.4,1.3,6.7|2.7,2.9,2.8,2.6,2.6
TTSP|13.3,13.4,14.0,11.6,3.8|0,0,0,0,0
TISCO|12.6,-20.7,8.9,-12.5,-10.7|1.1,1.4,1.3,2.1,2.4
HGTEL|45.6,36.7,23.8,20.7,14.4|-4.1,-2.7,-2.0,-1.7,-2.1
TCS|35.3,36.1,39.0,39.2,37.2|0,0,0,0,0
TEMH|27.0,23.7,33.0,21.5,21.7|0.1,0.1,0,0,0
TEEL|25.6,20.1,18.1,15.6,10.5|0.5,0.1,0.6,0.7,0.6
TIIL|7.9,3.5,14.9,15.8,12.1|0,0,0,0,0
TXML|12.3,11.6,9.9,3.6,1.9|0,0,0,0,0
IHCL|0.1,-14.4,-21.0,-17.0,-1.9|1.0,1.2,1.1,2.1,1.2
MDCM|18.8,17.0,4.7,9.4,18.2|0.7,0.6,0.6,0.7,0.3
TRMX|24.8,17.1,12.1,9.8,11.7|0.1,0.2,0.3,0.2,0
TUMI|0.6,22.0,5.5,-7.1,14.7|0.9,0.5,0.3,0.2,0.1
THOM|13.9,14.4,11.5,9.0,6.8|0,0,0,0.2,0.1
TILL|21.6,18.3,4.4,1.2,2.7|0.1,0,0.3,0.4,0.5
TLKN|9.7,9.9,11.4,10.0,-7.4|0.2,0.2,0.4,0.4,0.4
TTECH|15.9,16.6,11.8,12.5,10.3|0.4,0.4,0.5,0.4,0.4
TMKN|13.4,25.8,13.0,11.7,18.4|0,0,0,0,0
TNPL|21.7,11.2,3.3,5.6,11.8|0.7,0.3,0.2,0.2,0.1
TWL|12.4,12.5,3.5,-1.3,-0.5|0.1,0.1,0.1,0,0.1
TITN|41.2,36.8,29.1,26.5,19.8|0,0,0,0,0
TORR|23.8,30.4,34.9,30.2,50.8|0.3,0.3,0.4,0.9,0.5
TRPWR|21.8,6.3,1.7,5.5,11.5|0.8,1.0,1.4,1.3,1.1
TRCP|15.4,15.7,15.9,14.6,13.1|1.0,0.2,0.2,0.1,0.1
THEL|7.5,8.5,9.7,11.0,9.4|0,0,0.1,0.1,0.1
TRENT|-3.3,-2.2,-1.9,9.1,4.4|0.2,0.3,0.3,0.1,0.1
TRFL|0.2,8.2,-119.5,-70.0,301.0|0.7,1.4,3.5,6.3,-11.2
TBZL|36.6,35.8,20.6,12.3,5.2|0.1,0,0,0,0
ABHI|12.6,-6.7,7.0,20.9,8.1|1.7,2.0,1.3,0.8,1.0
TREN|7.0,2.1,-5.1,-21.0,-23.1|0.5,0.4,0.4,0.5,0.6
TTKP|14.1,19.5,17.8,14.5,11.6|0,0,0,0,0.1
TKPR|39.7,33.7,19.1,14.3,15.9|0.1,0,0,0,0
TUBE|19.1,20.5,17.4,16.0,18.2|5.8,5.8,5.4,5.4,5.7
TULIP|36.6,24.9,25.2,30.8,-116.2|1.3,1.1,0.8,1.0,3.0
TVTD|4.0,3.3,3.8,16.2,18.0|0,0.1,0.1,0,0
GBN|-2.6,-10.8,-0.8,3.0,1.3|0.2,0.4,0.1,0,0
TVS|18.3,22.0,16.0,24.8,23.3|1.2,0.9,0.4,0.4,0.3
UPHT|18.2,18.8,20.2,14.9,8.5|0,0,0,0,0
UDBW|141.9,142.5,-64.0,-13.9,-944.5|-6.1,-12.6,0.9,0.9,13.1
UCLF|-108.2,36.9,38.5,10.1,12.3|11.3,4.1,3.7,3.5,3.0
FXIN|18.5,37.0,11.3,7.6,7.1|1.0,0.5,0.5,0.5,0.5
CEMCO|18.7,17.6,12.8,11.0,10.9|0.4,0.3,0.4,0.3,0.2
UNCHM|15.4,10.8,15.6,20.7,8.7|0.1,0,0,0,0
UNBK|12.1,12.4,8.9,8.8,5.9|0,0,0,0,0
UNTE|4.9,2.0,1.8,0.6,1.2|0.2,0.2,0.3,0.2,0.2
UTBK|13.2,7.7,-27.1,4.4,-4.8|0,0,0,0,0
UDBS|9.8,12.0,-944.5,14.0,14.0|0.3,0.5,13.1,0.3,0.1
MCDL|4.0,-2.1,-148.0,-255.9,54.1|1.1,1.0,0.3,1.7,0.4
UNFRA|15.1,14.7,14.2,12.2,0.7|0.4,0.3,0.3,0.3,0.7
UNPS|15.0,13.3,16.7,18.2,20.3|0.3,0.6,0.6,0.4,0.3
USBN|7.7,0.2,4.1,0.5,-14.6|0.8,1.1,1.2,1.3,1.6
UTMS|6.4,8.1,7.3,4.4,2.3|1.7,2.0,2.2,1.4,1.9
VGUARD|24.8,24.1,24.1,22.0,18.7|0,0.1,0.1,0.1,0.1
VMART|19.3,12.2,14.8,18.2,0|0,0,0,0,0
VTECH|9.2,11.5,12.6,13.5,12.2|0,0,0,0.1,0.1
VLIN|11.1,5.3,4.5,2.0,2.1|1.5,0.8,0.7,0.7,0.5
VAKRA|17.0,20.3,22.5,26.7,26.0|0.4,0.3,0.1,0,0
MHSP|20.4,5.5,12.5,20.4,10.5|0.7,0.8,0.7,0.6,0.4
VNSH|24.7,15.1,1.5,1.8,-23.3|2.4,3.5,3.4,2.4,3.0
SESA|17.8,13.0,8.6,-29.0,-20.9|0.1,0.1,0.8,1.0,1.1
WSHT|26.6,13.0,7.5,9.3,5.0|0.1,0.3,0.4,0.6,0.7
VSRM|19.5,15.3,15.1,13.9,1.1|0.4,0.3,0.3,0.3,0.4
VDFN|14.4,7.0,-3.9,-17.5,-60.2|1.1,1.3,1.4,1.8,6.6
VBANK|14.5,14.3,13.4,7.1,7.1|0,0,0,0,0
VNOR|29.3,28.5,27.8,26.7,24.3|0.5,0.6,0.4,0.1,0
VIPI|44.1,27.9,12.2,20.1,15.2|0,0,0,0,0
VINFY|0.4,0.3,2.0,-7.4,-0.5|0.1,0.1,0,0,0
VAMP|8.4,8.0,6.2,6.4,9.4|0,0,0,0,0
VOLT|11.0,12.8,13.5,18.3,16.1|0,0,0,0,0
VST|49.1,41.5,45.7,43.9,41.3|0,0,0,0,0
VSTT|24.4,19.9,26.6,19.1,17.6|0,0,0,0,0
WABCO|33.0,29.0,20.2,15.6,14.0|0,0,0,0,0
WLCH|3.1,3.0,-5.4,-1.8,-12.8|0.1,0.1,0,0.1,0.2
WSGJ|18.8,4.9,-1.2,2.6,2.5|1.0,0.8,0.9,1.0,0.9
WLSP|-1.8,22.7,8.3,37.7,35.4|1.3,1.0,1.5,1.1,0.9
WNDT|27.5,25.8,14.8,12.7,13.7|0,0,0,0,0
WSCS|10.2,14.9,-5.9,3.0,1.1|1.9,1.3,1.3,1.0,1.0
WHEEL|14.4,12.3,7.8,7.8,9.8|0.7,0.8,0.3,0.4,0.5
WHRP|45.1,25.2,20.7,16.6,23.0|0,0,0,0,0
WMPL|24.9,21.9,22.3,22.7,21.5|0,0,0,0,0
WPRO|19.5,23.2,24.7,23.3,20.0|0.1,0,0,0,0
WOCK|48.3,66.3,25.6,11.9,9.1|3.8,0.6,0.3,0.3,0.5
WYLD|36.7,21.3,43.0,30.0,22.9|0,0,0,0,0
YES|20.9,22.4,22.6,17.1,18.4|0,0,0,0,0
ZNDU|5.7,0.3,-35.1,0.7,18.0|0,0,0,0,0
ZEE|17.1,18.4,18.8,17.6,16.5|0,0,0,0,0
ZNEWS|6.1,11.4,8.2,-12.9,-1.3|0.1,0,0.3,0.8,0.6
ZINF|33.9,2.4,9.6,-46.9,-164.9|2.1,1.9,2.1,2.1,4.3
FUJI|27.6,23.9,25.1,22.9,21.7|0.3,0.2,0.1,0,0
ZFSG|24.7,23.0,11.7,6.3,14.3|0.1,0.2,0.1,0.1,0
ZUAR|15.6,-31.5,2.3,-0.2,-3.9|0,0,0,0.2,0.5
CRNU|41.9,36.2,37.9,29.6,26.8|0,0,0,0,0
ZYLOG|17.2,17.6,21.4,22.5,0.3|0.3,0.3,0.2,0.3,0.3
